,Unnamed: 0,Unnamed: 0_x,PLAYER,TEAM,GP_x,MPG_x,OFF_x,ORPG_x,DEF_x,DRPG_x,REB_x,RPG_x,RP40_x,GP_y,MPG_y,OFF_y,ORPG_y,DEF_y,DRPG_y,REB_y,RPG_y,RP40_y,GP_x.1,PPG_x,FGM_x,FGA_x,FGM_x.1,FGA_x.1,FG%_x,2PM_x,2PA_x,2P%_x,PPS_x,FG%_x.1,GP_y.1,PPG_y,FGM_y,FGA_y,FGM_y.1,FGA_y.1,FG%_y,2PM_y,2PA_y,2P%_y,PPS_y,FG%_y.1,GP_x.2,PPG_x.1,FTM_x,FTA_x,FTM_x.1,FTA_x.1,FT%_x,GP_y.2,PPG_y.1,FTM_y,FTA_y,FTM_y.1,FTA_y.1,FT%_y,GP_x.3,PPG_x.2,3PM_x,3PA_x,3PM_x.1,3PA_x.1,3P%_x,2PM_x.1,2PA_x.1,2P%_x.1,PPS_x.1,FG%_x.2,GP_y.3,PPG_y.2,3PM_y,3PA_y,3PM_y.1,3PA_y.1,3P%_y,2PM_y.1,2PA_y.1,2P%_y.1,PPS_y.1,FG%_y.2,GP_x.4,MPG_x.1,AST_x,APG_x,TO_x,TOPG_x,AP40M_x,AST/TO_x,GP_y.4,MPG_y.1,AST_y,APG_y,TO_y,TOPG_y,AP40M_y,AST/TO_y,GP_x.5,MPG_x.2,STL_x,STPG_x,STP40M_x,TO_x.1,TOPG_x.1,PF_x,ST/TO_x,ST/PF_x,GP_y.5,MPG_y.2,STL_y,STPG_y,STP40M_y,TO_y.1,TOPG_y.1,PF_y,ST/TO_y,ST/PF_y,GP_x.6,MPG_x.3,BLK_x,PF_x.1,BLKPG_x,BLKP40M_x,BLK/PF_x,GP_y.6,MPG_y.3,BLK_y,PF_y.1,BLKPG_y,BLKP40M_y,BLK/PF_y,GP_x.7,MPG_x.4,PTS_x,FGM-FGA_x,FG%_x.3,3PM-3PA_x,3P%_x.1,FTM-FTA_x,FT%_x.1,GP_y.7,MPG_y.4,PTS_y,FGM-FGA_y,FG%_y.3,3PM-3PA_y,3P%_y.1,FTM-FTA_y,FT%_y.1,GP_x.8,MPG_x.5,PTS_x.1,FGM-FGA_x.1,FG%_x.4,3PM-3PA_x.1,3P%_x.2,FTM-FTA_x.1,FT%_x.2,GP_y.8,MPG_y.5,PTS_y.1,FGM-FGA_y.1,FG%_y.4,3PM-3PA_y.1,3P%_y.2,FTM-FTA_y.1,FT%_y.2,Unnamed: 0_y,Team,Salary,Position,Season,Percentile
634,634,634,Ty Lawson,UNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,14.4,4.2,4.6,21.0,23.0,0.913,,,,,,,,4.0,10.3,1.5,4.0,6.0,14.0,0.429,9.0,24.0,0.375,1.08,0.474,30.0,15.9,1.4,3.0,42.0,90.0,0.467,112.0,196.0,0.5710000000000001,1.67,0.612,5.0,25.4,22.0,4.4,8.0,1.6,6.9,2.75,27.0,25.3,143.0,5.3,62.0,2.3,8.4,2.31,5.0,33.0,16.0,3.2,3.88,7.0,1.4,8.0,2.29,2.0,30.0,29.4,59.0,1.97,2.67,59.0,1.97,51.0,1.0,1.16,,,,,,,,,,,,,,,5.0,33.0,20.8,0.5,0.5,0.5,0.5,0.7647058823529412,0.765,,,,,,,,,,5.0,25.4,72.0,0.5238095238095238,0.524,0.4666666666666667,0.467,0.9130434782608695,0.913,,,,,,,,,,2477,Denver Nuggets,1438680.0, G,2009-2010,0.302380952
635,635,635,Tyler Ennis,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,17.5,3.0,3.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,38.0,9.0,4.5,3.0,1.5,4.7,3.0,32.0,35.6,178.0,5.6,55.0,1.7,6.3,3.24,,,,,,,,,,,32.0,35.6,68.0,2.13,2.39,55.0,1.72,64.0,1.24,1.06,,,,,,,,,,,,,,,2.0,38.0,17.5,0.4375,0.438,0.14285714285714285,0.14300000000000002,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4741,Phoenix Suns,1590720.0, G,2014-2015,0.356321839
636,636,636,Tyus Jones,DUKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,13.0,3.7,4.0,22.0,24.0,0.917,33.0,11.6,3.7,4.2,122.0,138.0,0.884,,,,,,,,,,,,,,,,,,,,,,,,,6.0,36.7,27.0,4.5,8.0,1.3,4.9,3.38,33.0,33.4,190.0,5.8,68.0,2.1,6.9,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,36.7,78.0,0.423728813559322,0.424,0.35294117647058826,0.353,0.9166666666666666,0.917,,,,,,,,,,5201,Minnesota Timberwolves,1282080.0, PG,2015-2016,0.295612009
637,637,637,Wade Baldwin IV,VAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,3.0,12.7,1.7,3.0,5.0,9.0,0.556,4.0,11.0,0.364,1.9,0.575,,,,,,,,,,,,,1.0,33.0,5.0,5.0,4.0,4.0,6.1,1.25,32.0,28.7,142.0,4.4,63.0,2.0,6.2,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5620,Memphis Grizzlies,1793760.0, PG,2016-2017,0.37012987
638,638,638,Wayne Ellington,UNC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,16.0,2.2,2.6,11.0,13.0,0.846,,,,,,,,6.0,19.2,2.8,5.0,17.0,32.0,0.531,27.0,48.0,0.563,1.44,0.6559999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,29.4,16.0,0.4428571428571429,0.443,0.27999999999999997,0.28,0.8461538461538461,0.846,,,,,,,,,,4.0,24.5,34.0,0.3333333333333333,0.333,0.25,0.25,0.8,0.8,34.0,31.4,567.0,0.47139588100686497,0.471,0.4176470588235294,0.418,0.8235294117647058,0.8240000000000001,2514,Minnesota Timberwolves,1003560.0, SG,2009-2010,0.214285714
639,639,639,Wesley Matthews,MARQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,5.0,6.0,5.0,6.0,0.833,33.0,18.4,6.1,7.3,200.0,242.0,0.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,31.0,1.0,4.0,1.0,1.29,0.25,,,,,,,,2.0,36.5,17.5,0.3225806451612903,0.32299999999999995,0.25,0.25,0.8666666666666667,0.867,33.0,33.9,18.4,0.4824561403508772,0.488,0.37499999999999994,0.377,0.8356164383561644,0.826,,,,,,,,,,33.0,33.9,606.0,0.488,0.488,0.37735849056603776,0.377,0.8264462809917356,0.826,2574,Utah Jazz,457588.0, SG,2009-2010,0.071428571
640,640,640,Wesley Person,TROY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.0,3.0,3.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,34.0,582.0,0.4182692307692308,0.418,0.37890625,0.379,0.8203592814371258,0.82,50,Memphis Grizzlies,7000000.0, SF,2002-2003,0.80608365
641,641,641,Yogi Ferrell,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.0,6.0,6.0,6.0,6.0,1.0,33.0,16.1,3.2,3.7,105.0,123.0,0.8540000000000001,1.0,24.0,4.0,6.0,4.0,6.0,0.667,3.0,9.0,0.333,1.6,0.6,,,,,,,,,,,,,3.0,36.0,18.0,6.0,5.0,1.7,6.7,3.6,32.0,34.6,177.0,5.5,83.0,2.6,6.4,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,34.0,24.0,0.4666666666666667,0.467,0.6666666666666666,0.667,1.0,1.0,,,,,,,,,,3.0,36.0,63.0,0.45,0.45,0.45,0.45,0.9,0.9,33.0,34.9,531.0,0.43828715365239296,0.438,0.4083769633507853,0.408,0.8536585365853658,0.8540000000000001,5760,Brooklyn Nets,207798.0, PG,2016-2017,0.067099567
642,642,642,Alex Acker,PEPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,16.6,2.9,3.4,91.0,106.0,0.858,,,,,,,,,,,,,31.0,16.6,1.9,4.0,59.0,137.0,0.431,124.0,270.0,0.459,1.27,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,32.4,53.0,1.83,2.26,72.0,2.48,63.0,0.74,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,37.2,516.0,0.44963144963144963,0.45,0.4306569343065693,0.431,0.8584905660377359,0.858,930,Detroit Pistons,398762.0, G,2005-2006,0.0375
643,643,643,Andre Barrett,HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,16.7,4.1,5.0,120.0,144.0,0.833,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38.0,5.0,5.0,4.0,4.0,5.3,1.25,30.0,34.5,151.0,5.0,83.0,2.8,5.8,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38.0,17.0,0.4666666666666667,0.467,0.16666666666666666,0.16699999999999998,1.0,1.0,29.0,35.9,17.6,0.45864661654135336,0.457,0.39344262295081966,0.392,0.75,0.765,,,,,,,,,,30.0,34.5,506.0,0.3961352657004831,0.396,0.3434343434343434,0.343,0.7534246575342466,0.753,1301,Chicago Bulls,744551.0, SG,2006-2007,0.140096618
644,644,644,Andre Ingram,AMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,15.2,2.6,3.2,79.0,95.0,0.8320000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6252,Los Angeles Lakers,13824.0, G,2017-2018,0.004319654
645,645,645,Andrew Andrews,WASH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,20.9,7.8,9.2,251.0,295.0,0.851,,,,,,,,,,,,,,,,,,,,,,,,,2.0,34.0,11.0,5.5,7.0,3.5,6.5,1.57,32.0,33.8,155.0,4.8,88.0,2.8,5.7,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,34.0,21.0,0.391304347826087,0.391,0.5,0.5,0.8461538461538461,0.846,32.0,33.8,20.9,0.3941605839416059,0.393,0.38983050847457623,0.399,0.8478260869565218,0.851,,,,,,,,,,32.0,33.8,670.0,0.3926940639269406,0.393,0.39893617021276595,0.399,0.8508474576271187,0.851,5738,Charlotte Hornets,543471.0, G,2016-2017,0.114718615
646,646,646,Anthony Johnson,MONT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,17.6,5.6,6.4,162.0,186.0,0.871,,,,,,,,,,,,,31.0,19.6,1.5,3.0,45.0,97.0,0.464,138.0,265.0,0.521,1.68,0.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,31.3,17.6,0.5089285714285715,0.503,0.3684210526315789,0.345,0.8749999999999999,0.871,,,,,,,,,,31.0,34.9,609.0,0.505524861878453,0.506,0.4639175257731959,0.464,0.88,0.88,757,Indiana Pacers,2420000.0, PG,2005-2006,0.47
647,647,647,Anthony Morrow,GT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,16.0,2.3,2.5,63.0,71.0,0.887,1.0,11.0,3.0,6.0,3.0,6.0,0.5,0.0,3.0,0.0,1.22,0.5,28.0,16.0,2.8,7.0,78.0,182.0,0.429,76.0,166.0,0.458,1.29,0.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,26.0,1.0,2.0,1.0,1.54,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169,Golden State Warriors,442114.0, SG,2008-2009,0.036855037
648,648,648,Austin Daye,GONZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,10.6,2.8,3.1,89.0,100.0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,26.7,8.0,10.0,2.67,4.0,0.8,32.0,18.4,54.0,78.0,1.69,3.67,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460,Detroit Pistons,1677840.0, SF,2009-2010,0.342857143
649,649,649,Bryce Alford,UCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,15.1,3.4,4.0,112.0,133.0,0.8420000000000001,3.0,19.0,4.7,7.0,14.0,22.0,0.636,4.0,15.0,0.267,1.54,0.6759999999999999,,,,,,,,,,,,,,,,,,,,,32.0,36.3,167.0,5.2,63.0,2.0,5.8,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,38.3,19.0,0.4878048780487805,0.486,0.6438356164383562,0.636,0.7666666666666666,0.778,,,,,,,,,,3.0,38.3,57.0,0.4864864864864865,0.486,0.6363636363636364,0.636,0.7777777777777778,0.778,,,,,,,,,,6202,Oklahoma City Thunder,815615.0, G,2017-2018,0.112311015
650,650,650,Buddy Hield,OKLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,25.0,4.8,5.4,154.0,172.0,0.895,,,,,,,,,,,,,32.0,25.0,4.0,9.0,127.0,274.0,0.464,132.0,248.0,0.532,1.53,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,37.6,25.2,0.5316455696202531,0.532,0.4166666666666667,0.417,0.7857142857142858,0.7859999999999999,32.0,32.1,17.5,0.4184397163120568,0.416,0.36986301369863017,0.371,0.8108108108108107,0.8220000000000001,3.0,35.7,51.0,0.3695652173913043,0.37,0.25925925925925924,0.259,0.8333333333333334,0.833,32.0,32.1,559.0,0.415929203539823,0.416,0.3706896551724138,0.371,0.8220338983050848,0.8220000000000001,5548,Sacramento Kings,3517200.0, SG,2016-2017,0.525974026
651,651,651,CJ McCollum,LEH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,21.8,6.4,7.5,197.0,233.0,0.845,,,,,,,,,,,,,32.0,18.9,2.2,5.0,70.0,163.0,0.429,126.0,258.0,0.488,1.44,0.5489999999999999,,,,,,,,,,,,,,,,,1.0,37.0,3.0,3.0,3.24,5.0,5.0,1.0,0.6,3.0,31.0,34.5,77.0,2.48,2.88,88.0,2.84,53.0,0.88,1.45,,,,,,,,,,,,,,,1.0,37.0,26.0,0.3333333333333333,0.333,0.25,0.25,0.7692307692307693,0.769,32.0,31.7,18.9,0.4621212121212121,0.466,0.4313725490196079,0.429,0.8181818181818182,0.813,2.0,36.5,44.0,0.30434782608695654,0.304,0.15384615384615385,0.154,0.7,0.7,32.0,31.7,605.0,0.4655581947743468,0.466,0.4294478527607362,0.429,0.8125,0.813,4289,Portland Trail Blazers,2316720.0, SG,2013-2014,0.446753247
652,652,652,Cartier Martin,KSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,18.0,4.7,5.6,132.0,157.0,0.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,35.5,4.0,2.0,2.25,3.0,1.5,8.0,1.33,0.5,,,,,,,,,,,,,,,,,,,,,,,,,2.0,35.5,20.0,0.45161290322580644,0.452,0.30434782608695654,0.304,0.5,0.5,33.0,27.0,16.9,0.4583333333333333,0.461,0.40740740740740744,0.397,0.8222222222222223,0.8190000000000001,2.0,35.5,40.0,0.45161290322580644,0.452,0.30434782608695654,0.304,0.5,0.5,33.0,27.0,559.0,0.4609571788413098,0.461,0.39664804469273746,0.397,0.8187919463087249,0.8190000000000001,2182,Charlotte Bobcats,52014.0, PF,2008-2009,0.004914005
653,653,653,Chasson Randle,STAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,18.9,5.1,5.7,163.0,182.0,0.8959999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,39.7,8.0,2.67,2.69,15.0,5.0,5.0,0.53,1.6,,,,,,,,,,,,,,,,,,,,,,,,,3.0,39.7,19.0,0.375,0.375,0.31746031746031744,0.316,0.7936507936507937,0.789,33.0,34.7,18.7,0.488,0.485,0.40425531914893614,0.397,0.7580645161290323,0.765,3.0,39.7,57.0,0.375,0.375,0.3157894736842105,0.316,0.7894736842105263,0.789,33.0,34.7,618.0,0.4854368932038835,0.485,0.3974358974358974,0.397,0.7647058823529411,0.765,5764,Philadelphia 76ers,143860.0, PG,2016-2017,0.058441558
654,654,654,Coby Karl,BSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,14.8,3.7,4.5,116.0,139.0,0.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,33.6,17.2,0.4297520661157025,0.4270000000000001,0.39344262295081966,0.395,0.7857142857142858,0.7959999999999999,,,,,,,,,,,,,,,,,,,1739,Los Angeles Lakers,427163.0, PG,2007-2008,0.090909091
655,655,655,Cory Higgins,COLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,17.4,5.7,6.8,176.0,212.0,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,33.4,60.0,1.94,2.32,72.0,2.32,77.0,0.83,0.78,,,,,,,,,,,,,,,4.0,31.0,18.3,0.4444444444444444,0.444,0.3333333333333333,0.333,0.7999999999999999,0.792,31.0,33.4,18.9,0.5040650406504065,0.505,0.3448275862068966,0.35600000000000004,0.8461538461538461,0.833,4.0,31.0,73.0,0.4444444444444444,0.444,0.3333333333333333,0.333,0.7916666666666666,0.792,31.0,33.4,587.0,0.5052356020942408,0.505,0.35555555555555557,0.35600000000000004,0.8325123152709359,0.833,3490,Charlotte Bobcats,473604.0, PG,2011-2012,0.11133603199999999
656,656,656,Dan Dickau,GONZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,20.8,5.1,5.8,157.0,180.0,0.872,,,,,,,,,,,,,31.0,20.8,3.6,8.0,113.0,242.0,0.467,75.0,176.0,0.426,1.55,0.585,,,,,,,,,31.0,34.5,146.0,4.7,92.0,3.0,5.5,1.59,1.0,39.0,2.0,2.0,2.05,0.0,0.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,39.0,26.0,0.2916666666666667,0.292,0.2857142857142857,0.28600000000000003,0.7272727272727273,0.727,31.0,34.5,20.8,0.45185185185185184,0.45,0.46153846153846156,0.467,0.8793103448275862,0.872,,,,,,,,,,31.0,34.5,646.0,0.44976076555023925,0.45,0.4669421487603306,0.467,0.8722222222222222,0.872,765,Boston Celtics,2255350.0, PG,2005-2006,0.45
657,657,657,Demetrius Jackson,PAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,13.1,3.9,4.6,117.0,138.0,0.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5640,Boston Celtics,1450000.0, PG,2016-2017,0.32683982699999997
658,658,658,Derrick Williams,BSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,11.1,2.7,3.4,74.0,91.0,0.813,,,,,,,,,,,,,27.0,11.1,2.0,5.0,53.0,123.0,0.431,34.0,84.0,0.405,1.45,0.5479999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3201,Minnesota Timberwolves,4602720.0, PF,2011-2012,0.696356275
659,659,659,Devin Brown,HC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,5.8,2.3,2.6,73.0,83.0,0.88,,,,,,,,,,,,,30.0,12.5,2.1,5.0,64.0,143.0,0.448,49.0,112.0,0.438,1.47,0.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806,Utah Jazz,1592400.0, SG,2005-2006,0.3475
660,660,660,Dionte Christmas,TEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,20.0,4.3,4.9,128.0,147.0,0.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,36.0,2.0,2.0,2.22,2.0,2.0,4.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,40.0,29.0,0.5,0.5,0.45454545454545453,0.455,0.8,0.8,30.0,34.3,20.0,0.4671532846715329,0.466,0.3972602739726027,0.4,0.8775510204081631,0.871,,,,,,,,,,30.0,34.3,600.0,0.46601941747572817,0.466,0.4,0.4,0.8707482993197279,0.871,4428,Phoenix Suns,490180.0, SG,2013-2014,0.085714286
661,661,661,Eric Gordon,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,21.3,7.4,8.7,229.0,271.0,0.845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,37.0,3.0,3.0,3.24,3.0,3.0,2.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,34.6,21.3,0.4393939393939394,0.441,0.3538461538461538,0.34700000000000003,0.8505747126436782,0.845,,,,,,,,,,31.0,34.6,661.0,0.44146341463414634,0.441,0.3465346534653465,0.34700000000000003,0.8450184501845018,0.845,2002,LA Clippers,2623200.0, SG,2008-2009,0.44717444700000003
662,662,662,Gal Mekel,WICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,9.3,2.3,2.6,71.0,81.0,0.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4844,New Orleans Pelicans,633974.0, PG,2014-2015,0.11954023
663,663,663,Gary Neal,LAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,17.9,4.0,4.7,111.0,131.0,0.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,32.8,501.0,0.4116161616161616,0.412,0.3386243386243386,0.339,0.8473282442748091,0.847,3001,San Antonio Spurs,525000.0, PG,2010-2011,0.11185682300000001
664,664,664,Jarell Eddie,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,12.3,2.5,3.0,80.0,95.0,0.8420000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5285,Washington Wizards,561716.0, F,2015-2016,0.10161662800000001
665,665,665,Jason Kapono,UCLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,16.8,2.8,3.2,81.0,92.0,0.88,,,,,,,,,,,,,30.0,16.7,2.8,6.0,84.0,181.0,0.464,75.0,162.0,0.463,1.46,0.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,Miami Heat,1100000.0, SG,2005-2006,0.2625
666,666,666,Jayson Tatum,DUKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,16.9,4.1,4.7,110.0,127.0,0.866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,34.5,4.0,9.0,2.0,2.32,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5971,Boston Celtics,5645400.0, SF,2017-2018,0.6112311020000001
667,667,667,Jerryd Bayless,ARIZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,20.0,6.4,7.6,185.0,221.0,0.8370000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,35.6,20.0,0.4566929133858268,0.459,0.4081632653061224,0.408,0.8421052631578948,0.8370000000000001,,,,,,,,,,29.0,35.6,581.0,0.4592391304347826,0.459,0.4084507042253521,0.408,0.8371040723981901,0.8370000000000001,2033,Portland Trail Blazers,1993560.0, PG,2008-2009,0.37100737100000003
668,668,668,Joe Young,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,17.9,4.5,5.2,136.0,155.0,0.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,32.7,17.9,0.4596774193548387,0.458,0.425531914893617,0.421,0.8653846153846153,0.877,,,,,,,,,,30.0,32.7,537.0,0.4584450402144772,0.458,0.42142857142857143,0.421,0.8774193548387097,0.877,5239,Indiana Pacers,1007026.0, G,2015-2016,0.207852194
669,669,669,Jon Leuer,WIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,18.6,3.2,3.8,100.0,118.0,0.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,39.0,21.5,0.5714285714285714,0.5710000000000001,0.4,0.4,0.75,0.75,31.0,33.6,18.6,0.4791666666666667,0.477,0.36363636363636365,0.378,0.8421052631578948,0.847,2.0,39.0,43.0,0.5714285714285714,0.5710000000000001,0.4,0.4,0.75,0.75,31.0,33.6,577.0,0.47651006711409394,0.477,0.37777777777777777,0.378,0.847457627118644,0.847,3493,Milwaukee Bucks,473604.0, PF,2011-2012,0.10526315800000001
